Gender,Attendance Rate (%),Course Engagement (%),Previous Academic Performance (%),Study Hours,Extracurricular,Mother Qualification,Father Qualification,Health Issues,Disciplinary Actions,Learning Disabilities,Socioeconomic Status,Risk
1,80,92,40,5,1,1,2,1,1,0,2,0
1,62,65,84,7,1,1,1,0,0,1,0,0
0,77,56,49,11,1,1,1,0,1,1,1,0
1,79,50,38,7,1,0,2,1,0,1,0,1
1,84,99,71,13,0,0,1,0,0,0,0,0
1,90,35,30,10,0,0,0,1,1,1,0,1
1,82,58,59,3,1,2,0,0,0,0,0,0
1,78,44,52,10,0,0,1,0,1,1,0,0
1,81,83,84,9,1,2,0,1,1,1,2,1
0,66,95,91,19,1,2,2,1,1,0,2,1
1,66,81,50,10,1,1,1,1,0,1,1,0
0,96,32,90,12,1,0,2,0,0,0,2,1
1,54,32,39,14,0,1,2,1,0,0,0,0
0,91,43,44,6,0,2,1,0,1,0,2,1
0,99,37,39,2,1,2,0,1,1,1,0,1
1,71,46,94,9,0,1,1,1,1,1,0,1
0,89,75,32,19,1,0,2,0,1,1,2,0
1,54,89,86,14,1,1,0,1,1,0,0,1
1,86,92,57,17,0,2,2,0,0,0,1,1
1,95,63,82,7,1,2,2,0,0,1,0,0
1,81,83,99,14,1,0,0,0,0,1,2,1
1,52,41,79,9,0,1,0,0,0,1,2,1
0,86,57,30,12,0,2,2,1,1,0,1,1
0,50,75,78,14,1,2,1,0,0,1,2,0
1,80,41,30,19,0,1,2,1,0,0,1,1
0,71,49,88,4,1,2,0,1,1,1,0,0
0,62,92,37,15,1,0,2,0,0,1,0,1
1,84,85,94,11,1,1,0,0,0,0,2,1
0,70,76,69,1,1,1,2,1,0,1,0,1
1,50,46,71,16,0,0,1,1,0,1,0,0
1,89,78,57,10,0,2,0,0,1,0,1,0
0,69,73,72,12,1,0,1,1,1,1,2,0
0,74,61,53,13,1,2,2,1,0,1,1,1
1,88,93,31,2,0,0,0,0,1,0,0,0
1,51,71,41,2,1,2,0,1,1,1,0,1
1,65,97,82,14,1,0,1,0,1,1,2,1
0,89,91,32,7,1,0,2,0,0,1,0,0
0,68,61,94,19,1,2,0,1,0,1,2,0
1,86,96,35,9,1,1,1,1,0,0,0,0
1,62,66,50,6,1,2,1,0,1,1,2,1
0,80,72,68,18,0,0,2,1,0,0,1,1
0,80,93,43,7,1,1,1,0,1,1,1,0
1,56,81,39,1,0,2,0,1,1,0,0,0
1,82,62,90,9,0,0,1,1,1,1,0,0
1,81,79,78,3,0,1,1,0,0,1,1,0
0,57,40,75,3,0,2,1,0,0,0,1,1
0,80,64,68,9,1,2,1,1,1,0,0,1
1,89,32,79,6,1,2,2,0,0,0,2,0
1,72,34,93,1,1,1,2,0,1,1,0,0
0,89,31,61,1,0,1,0,1,1,0,0,1
1,52,42,83,8,0,0,2,1,1,0,1,1
1,64,78,35,7,1,0,0,1,0,0,2,1
1,68,53,76,2,0,0,0,1,1,1,1,0
0,67,93,51,18,0,2,2,0,1,1,0,1
0,56,87,59,4,0,0,2,1,1,1,1,1
1,96,36,70,7,0,2,2,0,1,0,2,0
0,99,81,94,19,1,2,2,1,1,1,1,0
0,72,55,47,14,1,2,2,0,1,1,2,0
1,51,77,85,15,1,0,1,0,0,0,1,1
1,51,41,99,10,1,2,2,0,1,1,1,1
1,74,84,71,2,1,0,2,0,0,1,2,0
1,57,61,76,7,0,2,2,1,0,0,0,0
1,98,66,55,5,0,1,0,1,0,0,1,0
1,50,63,30,12,0,1,1,0,1,0,1,0
0,72,60,89,15,1,0,2,1,0,1,0,0
0,67,55,93,18,0,1,1,1,0,1,0,1
0,99,64,64,10,0,0,0,1,0,1,2,0
0,69,67,83,15,0,0,2,0,1,1,0,1
1,62,68,56,13,1,0,2,1,1,0,2,0
0,78,31,64,7,1,0,0,0,0,1,0,1
1,78,33,77,8,1,1,1,0,0,0,2,0
1,93,67,52,19,1,1,2,1,0,0,2,1
1,90,96,48,19,0,0,1,0,0,1,1,1
1,66,41,33,17,1,2,2,1,0,0,2,0
1,62,57,32,12,1,1,1,0,0,1,0,1
1,99,59,36,2,1,2,2,1,1,1,1,0
1,60,87,69,6,0,0,0,1,0,1,0,0
1,54,42,45,1,1,1,2,1,1,0,1,1
0,94,90,76,4,0,0,1,1,1,1,1,1
1,54,74,82,19,0,1,2,0,1,0,0,1
0,88,37,40,11,1,1,0,1,0,0,0,0
1,92,33,96,9,1,1,0,0,1,1,2,1
1,69,82,33,11,0,0,2,0,1,1,0,0
0,83,50,37,11,1,1,1,0,0,0,2,0
0,81,30,61,7,0,1,1,1,1,1,0,1
0,75,67,55,16,0,0,0,0,1,1,1,1
0,68,98,55,3,0,0,1,0,1,1,0,0
0,93,82,97,12,1,2,2,0,1,1,1,0
0,57,66,38,3,1,1,1,0,1,0,1,1
0,91,75,73,16,1,1,2,1,0,1,2,0
1,90,68,57,3,1,2,0,0,1,0,1,0
0,76,81,40,14,1,2,2,1,0,0,2,0
1,91,80,81,6,0,2,0,1,1,0,0,1
1,75,34,37,13,1,2,2,1,1,0,1,0
1,82,50,92,19,0,2,1,1,1,0,1,0
0,94,70,43,3,1,1,1,0,0,0,2,1
1,77,99,41,10,1,1,0,0,1,1,0,0
1,75,33,63,5,0,1,2,0,0,0,0,1
1,50,59,44,15,0,1,2,1,0,0,0,1
1,88,97,47,17,0,1,2,1,1,1,1,1
1,82,59,53,18,0,2,2,1,0,1,2,1
1,82,45,52,10,0,0,1,1,1,1,2,1
0,98,84,48,15,0,1,2,0,0,0,2,0
0,98,41,71,1,0,2,2,1,1,1,0,1
0,63,96,87,5,1,1,1,1,1,1,1,0
0,80,98,94,11,1,1,0,1,1,1,1,1
1,86,49,80,8,1,1,2,0,1,1,2,1
1,97,83,78,1,1,0,0,0,0,1,1,1
1,58,83,75,1,1,0,2,0,0,0,2,0
0,81,79,78,7,0,0,0,1,0,0,0,1
1,73,50,76,14,1,1,0,1,1,1,2,0
0,81,92,46,2,1,0,2,0,1,0,1,0
1,79,63,98,5,0,1,0,0,1,1,2,0
0,53,83,91,9,1,0,1,0,1,1,1,0
1,82,45,57,9,1,1,1,1,0,1,1,1
0,87,55,34,5,0,0,0,0,1,1,1,0
1,70,49,80,17,0,0,2,0,0,1,2,0
1,83,68,64,18,1,1,0,0,0,0,2,1
0,59,59,68,11,0,0,1,0,0,1,0,0
1,95,71,72,16,1,0,0,0,1,1,2,1
1,84,85,64,10,0,0,0,1,0,0,2,1
1,85,76,99,5,1,1,0,1,0,1,0,0
1,72,88,66,15,0,1,1,1,1,1,0,0
0,98,63,56,8,1,0,1,0,1,1,0,1
0,58,78,34,6,0,0,0,1,0,0,2,1
0,88,73,77,7,0,0,1,0,0,0,2,0
0,63,77,51,11,0,2,0,0,0,0,2,0
0,80,30,83,17,0,0,2,0,0,0,2,1
0,87,96,71,17,1,1,2,1,1,0,0,1
0,53,69,56,14,0,1,0,0,0,1,1,0
0,91,45,31,6,1,1,0,1,1,0,2,0
1,89,68,61,11,1,1,0,0,1,1,0,1
1,58,78,83,16,0,0,2,0,1,0,2,0
0,63,61,97,13,0,2,1,1,0,0,1,0
0,87,91,31,19,0,0,2,0,1,1,1,1
0,87,35,77,14,1,2,0,1,1,1,0,0
0,79,38,71,9,1,0,2,0,1,0,1,0
0,65,43,76,11,1,1,0,1,1,1,0,0
1,68,57,73,10,0,0,2,0,0,1,1,1
0,80,73,37,9,1,0,1,1,1,0,0,1
1,65,56,53,1,0,0,2,1,0,1,2,0
0,90,90,51,18,0,2,0,1,0,0,2,0
1,86,82,58,13,0,1,1,0,1,0,1,1
0,64,64,49,18,0,2,0,0,0,1,2,0
1,66,58,77,6,1,2,0,0,1,0,0,0
1,64,85,93,14,1,0,2,1,0,1,1,1
1,62,73,45,5,1,0,0,0,0,0,2,1
1,76,80,45,9,0,2,1,0,0,0,0,1
0,59,31,39,19,0,0,2,1,0,0,1,0
1,90,44,55,16,0,2,0,1,1,1,1,1
1,79,30,37,8,1,0,0,1,0,0,0,0
0,63,42,44,6,1,0,0,0,0,0,2,1
1,59,81,33,19,0,2,2,1,1,1,2,0
0,50,78,94,4,0,1,2,1,1,1,1,0
1,64,74,81,10,1,1,1,0,0,0,0,0
1,71,89,48,17,0,1,2,1,1,1,2,1
1,57,78,45,6,0,1,0,1,0,1,2,0
0,91,92,93,8,1,1,0,0,0,0,1,0
1,76,52,79,18,0,2,2,1,0,0,1,1
0,84,87,93,10,1,1,1,1,0,1,1,1
1,61,55,46,1,0,0,0,0,1,1,0,1
0,79,82,72,19,1,1,2,1,0,1,2,0
1,85,91,56,17,0,2,2,1,1,1,1,1
1,85,62,92,6,0,2,2,0,0,0,2,0
1,89,35,75,16,1,1,1,0,0,0,1,0
1,61,53,67,12,1,0,2,1,0,0,0,1
1,50,90,93,18,0,1,1,1,1,0,0,1
0,61,39,93,19,1,1,2,0,0,1,2,1
1,96,70,39,2,1,1,0,0,1,0,1,0
1,56,41,44,8,0,1,1,0,1,0,1,0
1,82,61,79,15,0,2,2,0,1,1,2,0
0,55,68,79,10,1,1,2,1,0,1,0,1
0,65,41,39,3,1,0,0,1,1,1,2,0
1,88,71,64,7,0,1,2,1,1,1,1,1
0,80,76,78,1,1,0,0,0,1,0,2,0
1,89,90,66,6,1,2,2,0,0,0,0,1
0,95,65,44,14,0,0,1,1,1,1,1,0
1,57,75,66,12,1,0,1,1,0,1,0,1
1,89,45,78,4,1,1,0,0,1,0,1,0
1,77,30,62,4,0,1,2,0,1,0,0,1
1,63,81,79,5,1,2,1,0,0,0,0,1
0,56,71,47,11,1,0,0,0,0,1,2,1
0,90,94,62,1,1,0,0,0,0,1,2,1
1,78,52,58,6,0,1,0,0,1,1,1,1
1,55,53,65,9,1,0,2,0,1,1,0,0
0,86,37,94,15,1,2,0,0,1,1,0,0
1,53,49,38,13,0,0,1,0,0,1,1,0
1,79,36,32,15,1,2,1,1,1,0,0,0
1,91,70,55,3,0,0,1,1,1,0,0,1
1,75,57,33,4,0,0,2,0,1,0,2,1
1,83,56,67,18,0,1,1,0,1,0,0,0
1,50,33,54,16,1,0,2,0,0,1,2,1
0,82,47,78,8,0,1,0,0,1,1,0,0
0,92,79,54,16,0,0,2,0,1,0,0,0
1,78,92,42,4,0,0,1,0,0,1,1,1
1,90,80,82,8,0,1,2,0,0,1,0,1
0,51,50,69,8,1,2,1,0,0,1,1,0
1,54,40,68,3,0,2,0,1,0,0,2,0
1,74,44,33,13,1,1,0,1,1,1,0,0
1,92,94,41,12,0,2,0,0,0,0,1,1
1,99,39,95,11,1,1,0,0,0,0,1,1
1,96,43,37,17,1,2,1,1,1,0,0,0
0,94,87,91,9,1,1,1,1,0,1,1,0
0,68,84,87,17,1,2,2,0,0,0,0,1
1,91,96,79,14,1,0,0,0,1,0,1,0
0,93,52,75,11,0,1,2,0,0,0,1,1
0,52,93,66,3,1,1,2,1,1,1,1,0
1,51,89,37,14,0,0,2,1,1,1,2,0
0,55,82,85,4,0,1,0,1,1,1,0,0
0,70,57,66,10,1,0,0,0,1,1,1,0
1,70,60,31,19,1,1,0,0,0,1,0,1
0,64,47,95,10,1,0,2,0,1,0,0,0
1,63,61,98,6,0,2,0,0,1,0,1,0
0,83,61,68,7,1,2,0,0,0,1,1,0
0,74,86,55,2,0,0,1,1,0,0,2,1
1,65,78,63,4,0,1,0,1,0,0,2,1
0,82,82,97,7,0,2,2,0,0,0,1,1
1,51,30,93,5,0,0,0,0,1,0,0,1
1,61,81,78,5,0,2,0,0,0,0,2,1
0,84,99,58,7,0,1,2,1,1,0,0,1
1,71,44,60,10,1,0,2,1,1,0,2,0
1,58,65,61,14,0,2,2,1,1,1,2,0
0,84,52,99,18,0,1,2,1,0,0,2,1
1,98,67,57,2,0,0,2,1,1,0,2,1
0,54,57,88,18,0,0,0,1,1,1,2,1
1,67,67,42,19,1,0,2,1,1,0,2,0
1,77,80,76,14,1,2,0,0,1,0,0,0
0,80,80,53,2,1,1,0,0,0,1,2,0
1,86,48,84,7,1,1,2,0,0,0,2,0
0,57,51,48,7,0,2,1,1,0,0,1,1
0,50,50,33,17,1,1,0,1,1,0,1,0
1,59,87,79,2,1,0,2,0,1,1,2,0
0,78,81,38,17,0,0,2,1,1,0,1,0
1,51,37,95,16,0,1,2,1,1,1,1,1
0,60,38,94,2,0,1,2,0,0,1,1,0
0,71,69,54,16,1,0,2,1,1,1,0,0
1,97,30,52,8,1,2,1,0,1,1,0,0
1,57,96,82,9,1,0,1,0,1,1,0,0
1,58,96,36,7,1,2,1,0,0,0,2,0
1,61,61,49,11,0,0,0,1,1,1,1,0
1,73,87,83,5,1,2,0,0,0,1,1,0
0,77,93,41,1,1,0,2,0,0,1,0,0
1,73,44,92,14,0,2,0,1,0,0,1,0
0,87,54,82,15,1,0,1,1,0,1,1,0
1,82,87,57,2,1,0,2,1,1,0,1,1
0,81,70,36,7,1,2,1,1,0,0,2,1
0,78,80,69,8,1,2,1,1,0,0,0,0
0,95,39,98,18,1,0,0,0,0,0,1,0
1,72,63,40,10,1,0,1,1,1,0,2,1
0,68,82,33,14,1,2,0,1,1,0,1,1
1,51,41,41,14,1,2,1,1,0,0,2,1
1,87,47,48,16,1,1,1,1,1,0,0,1
0,91,97,48,8,0,1,1,0,1,0,1,0
0,61,79,81,4,0,0,2,1,0,1,2,0
1,52,70,64,19,1,1,0,1,1,0,2,1
1,62,77,73,16,0,0,1,0,0,1,0,1
0,68,32,62,17,1,1,0,1,0,1,0,0
1,86,49,83,2,1,2,1,1,1,1,1,1
1,74,34,72,19,0,1,0,1,0,0,2,1
1,65,54,94,10,0,0,1,1,0,1,2,1
1,72,77,38,8,1,1,2,0,1,0,1,1
1,68,76,38,1,0,2,2,0,1,0,0,0
0,94,74,85,18,1,0,1,0,0,1,2,1
1,76,57,41,17,1,2,2,0,1,0,0,0
0,57,90,58,14,1,1,1,1,1,0,0,0
0,59,94,31,5,1,1,0,0,0,0,0,0
0,93,67,82,17,1,2,0,1,1,0,1,0
0,68,93,32,2,1,0,2,0,1,0,2,0
0,61,66,57,17,0,0,0,1,1,1,0,1
1,92,40,35,15,1,1,1,0,1,0,1,0
1,55,91,56,6,0,1,0,0,0,1,1,0
0,94,87,34,6,0,1,0,1,0,0,0,1
0,60,71,53,9,1,1,1,0,0,1,2,1
0,63,53,63,7,0,1,1,0,0,1,0,0
0,63,41,80,11,1,2,1,0,1,1,1,1
1,92,60,65,17,0,1,0,1,0,0,2,1
1,74,47,31,9,1,1,1,0,1,1,2,1
1,65,71,66,2,1,0,2,0,1,1,2,1
0,77,93,66,19,1,0,0,1,0,0,1,1
1,70,37,52,13,0,1,1,1,0,0,2,1
1,66,85,63,12,0,1,0,0,1,0,2,1
0,76,95,69,2,1,0,1,1,1,1,0,1
0,52,35,54,3,1,2,1,0,0,0,0,1
1,97,46,89,10,0,1,1,0,0,0,1,0
1,99,48,84,1,1,2,0,1,0,1,0,1
1,56,57,31,16,0,1,0,1,0,0,2,1
1,82,46,85,2,1,1,1,1,1,1,1,1
1,64,77,72,11,1,2,2,0,1,1,0,1
1,64,53,88,13,1,2,0,0,1,0,1,1
1,75,95,61,17,0,0,2,1,0,1,0,1
1,59,60,87,11,0,0,2,1,1,0,1,0
1,65,52,37,14,1,1,0,0,1,1,2,0
0,91,90,36,18,1,0,1,1,0,1,0,1
0,98,76,64,10,1,1,0,1,1,0,1,0
1,58,36,43,17,0,0,0,1,0,0,1,1
0,53,91,34,1,1,0,1,0,0,1,0,0
0,53,55,74,16,1,1,1,0,1,0,2,0
1,58,52,82,18,0,1,1,1,0,1,0,1
0,84,39,73,1,0,2,2,1,1,1,2,0
1,62,70,55,13,1,2,2,1,0,1,0,0
0,57,92,44,2,0,1,2,1,0,0,0,0
0,54,70,81,17,1,0,0,0,1,0,2,0
0,84,65,87,4,1,2,1,1,1,0,1,1
1,63,35,73,15,1,2,2,0,0,0,1,0
0,90,33,66,18,1,0,2,0,1,1,0,1
1,60,95,57,9,1,0,0,0,0,1,2,1
0,89,72,30,4,1,1,0,0,0,0,1,1
1,67,61,87,2,1,0,2,0,1,1,1,0
1,98,64,35,6,1,0,2,0,0,0,1,0
0,94,59,38,2,1,2,0,1,0,1,1,0
0,80,93,58,11,0,1,0,1,0,1,1,0
1,64,34,81,5,0,1,0,1,1,1,1,0
0,62,81,72,11,1,2,2,1,1,0,0,0
0,91,39,46,13,1,0,0,0,1,1,2,1
1,75,69,89,9,1,0,1,1,0,1,1,1
1,61,77,43,15,1,2,1,1,0,0,1,0
1,85,83,31,14,0,1,1,0,0,0,2,1
1,93,97,37,1,1,2,1,1,1,0,1,1
0,90,58,84,2,1,2,0,1,1,1,2,0
1,99,45,52,13,0,1,1,0,0,0,1,1
1,50,99,75,13,1,2,0,1,1,0,0,1
1,86,58,95,2,1,2,0,1,1,0,1,1
0,52,83,63,3,0,2,0,0,1,0,0,0
0,77,77,37,19,0,1,1,0,0,0,0,1
0,89,33,76,3,1,0,1,1,1,0,1,1
0,74,43,49,8,0,0,2,1,1,1,2,1
1,57,57,54,17,0,0,0,1,1,1,0,0
0,84,92,82,4,0,2,1,0,0,0,1,0
1,79,51,66,5,1,1,0,1,0,1,2,1
1,67,64,34,2,0,0,1,0,1,1,0,1
1,74,42,48,4,0,1,0,0,0,1,1,1
1,75,74,41,6,1,0,0,0,1,1,2,0
1,68,73,92,1,1,0,2,1,1,1,2,1
1,85,37,32,13,1,2,1,1,0,1,2,1
1,85,38,88,17,1,0,1,1,0,0,0,0
1,52,50,49,18,1,1,0,0,0,1,0,1
1,92,37,65,13,1,1,2,1,1,1,2,1
0,97,56,98,7,1,2,0,1,0,0,0,0
1,51,41,62,10,1,0,1,0,0,1,0,0
1,97,63,88,7,1,2,0,1,0,0,1,0
1,90,93,58,6,0,2,0,1,0,0,0,0
1,96,62,92,16,1,2,2,0,1,1,1,1
1,72,79,87,14,1,0,0,1,0,0,1,1
1,99,87,53,9,1,0,1,0,0,1,0,1
1,73,90,52,10,1,1,2,1,1,1,2,0
1,69,69,47,3,1,1,2,1,0,1,0,0
1,99,62,39,19,0,1,2,1,1,1,1,1
0,80,52,58,18,1,1,2,0,1,1,2,0
1,72,54,49,5,0,0,2,1,0,0,1,1
1,90,52,83,14,0,1,0,0,1,0,0,1
1,55,38,78,13,0,1,1,1,0,1,0,1
1,74,72,98,13,1,2,2,1,1,0,2,1
0,76,86,53,14,1,1,0,0,1,1,1,0
0,78,93,50,18,0,0,0,1,1,0,2,0
0,58,48,36,5,0,2,2,1,1,0,2,0
0,52,58,80,2,0,2,1,0,0,0,1,1
1,72,32,71,4,0,2,0,1,0,1,0,1
0,68,94,63,18,0,2,0,0,0,1,1,0
0,59,96,76,15,0,1,1,0,1,0,0,0
0,81,72,61,8,1,1,0,0,0,1,0,0
0,55,37,61,8,0,1,1,0,0,0,2,0
0,87,74,42,15,1,2,0,0,0,1,1,0
1,87,77,44,7,0,1,2,0,0,0,2,1
0,94,34,88,19,0,0,2,0,0,1,2,1
1,53,98,85,10,1,0,2,0,1,0,2,1
1,61,33,76,3,1,0,2,0,0,0,2,0
0,62,39,42,3,0,2,2,1,0,1,0,1
1,76,40,75,19,1,2,0,0,0,1,2,0
1,86,45,88,1,1,0,0,1,1,0,1,1
1,73,75,48,6,0,1,1,0,0,0,0,1
1,60,53,47,1,0,0,2,0,0,0,2,0
1,75,85,99,5,0,0,1,1,1,0,2,0
1,84,80,41,4,1,2,1,1,1,0,2,0
0,89,76,30,15,0,0,1,1,1,0,2,1
0,72,42,52,1,0,0,2,0,0,1,0,0
1,79,87,98,8,1,0,0,0,0,1,0,0
1,93,89,30,1,0,2,0,1,1,1,1,0
1,50,57,30,19,0,0,2,1,1,0,0,0
1,97,69,54,19,0,0,2,1,1,0,2,1
1,83,46,73,12,1,0,0,1,0,0,0,0
0,58,79,47,1,0,0,0,1,0,0,1,0
0,65,80,64,8,1,0,1,0,1,0,0,0
1,86,71,74,3,0,0,2,0,0,1,0,0
1,76,51,61,19,0,1,2,0,0,1,2,0
0,83,58,60,2,1,1,2,1,1,0,1,1
1,71,68,64,1,0,1,2,1,1,1,1,0
1,92,61,68,12,0,2,2,1,1,1,2,0
0,73,76,69,5,1,1,0,1,0,1,1,0
0,79,88,52,10,1,1,2,0,1,1,0,1
1,63,36,97,10,0,0,2,0,1,0,2,1
1,82,41,42,17,1,0,2,1,0,1,2,1
0,94,63,55,12,0,1,1,1,0,1,0,1
0,91,78,57,1,0,2,2,1,0,0,2,1
1,64,71,56,4,0,2,0,0,0,0,2,0
0,51,74,76,18,0,0,2,0,0,1,2,0
0,76,66,30,16,0,1,0,0,1,1,1,0
0,75,50,87,11,0,1,0,0,1,0,0,0
1,50,40,80,14,0,2,2,1,0,1,0,0
1,93,46,42,15,0,0,0,0,1,1,0,1
1,54,67,43,11,1,0,1,1,1,1,0,1
0,79,39,30,16,1,0,2,0,0,1,1,1
0,97,51,45,7,1,1,0,1,1,0,0,1
0,70,70,76,2,0,0,2,1,0,1,0,0
1,55,80,45,13,0,2,2,0,1,1,1,1
1,84,64,72,5,0,0,0,0,1,1,1,1
1,74,37,89,9,0,0,0,1,1,0,2,0
1,77,48,49,12,1,1,1,0,1,0,2,0
0,59,76,98,4,1,1,0,1,1,1,2,0
0,70,40,90,19,1,2,1,0,1,1,0,0
1,71,93,52,1,0,1,0,1,0,0,1,1
0,60,44,84,14,1,1,0,1,0,0,0,0
1,53,37,92,8,1,1,2,0,1,0,0,1
1,98,79,53,2,1,0,0,0,1,0,2,0
0,69,31,44,6,1,1,0,1,0,1,1,0
0,61,84,87,1,0,0,0,0,0,0,2,1
1,68,38,77,10,1,0,0,0,0,1,1,1
0,75,33,33,18,1,0,0,0,1,1,1,1
0,80,89,36,6,1,1,2,0,0,0,1,0
1,99,37,59,3,0,0,2,0,1,0,1,1
1,50,89,73,12,1,2,1,1,0,1,2,0
0,70,81,95,6,0,1,1,1,1,1,2,0
0,85,32,47,4,0,2,1,0,1,0,2,1
0,53,35,64,9,0,2,0,1,0,0,2,1
0,58,55,95,8,0,1,1,1,0,0,2,0
0,99,86,48,10,0,1,2,0,1,1,1,1
0,80,67,77,18,1,2,2,0,0,0,1,1
0,50,81,65,8,0,1,0,1,0,1,1,0
0,57,97,68,5,0,1,0,0,1,1,1,1
1,72,36,70,1,0,0,1,1,1,0,2,1
0,88,39,72,1,1,2,2,1,1,0,0,1
0,86,90,62,15,1,2,2,0,1,0,0,1
1,64,82,70,9,1,0,0,0,1,1,1,1
0,67,63,71,17,0,2,2,0,0,1,1,0
1,62,34,78,15,1,0,2,1,0,0,2,1
1,60,94,36,19,1,0,1,1,1,1,2,0
0,99,61,89,13,1,1,0,0,0,0,0,1
1,62,43,96,7,1,2,2,1,1,1,0,1
1,64,35,68,7,1,2,0,0,1,0,2,0
1,51,97,81,1,0,0,2,0,0,0,2,1
1,95,70,61,13,1,2,0,1,0,0,2,0
0,71,32,67,1,1,1,1,0,1,1,0,0
1,83,34,72,3,0,2,1,1,0,1,1,1
1,84,97,74,8,1,1,2,0,0,0,1,0
0,94,39,53,14,0,2,2,0,0,0,2,1
0,93,57,57,18,1,0,0,0,1,1,1,0
1,82,43,99,18,0,1,2,0,0,1,1,1
1,89,37,85,2,1,0,2,1,0,1,2,1
0,69,65,80,10,0,0,2,0,0,1,2,1
0,98,84,55,9,1,0,0,1,0,0,2,0
1,71,64,81,12,1,1,0,0,0,1,1,0
0,97,73,85,17,1,2,2,1,1,0,1,1
1,76,44,98,11,0,2,2,0,1,1,0,1
1,69,80,76,6,0,0,2,0,1,1,0,1
0,93,86,81,9,1,1,2,0,0,1,2,0
1,83,57,40,18,1,0,2,0,0,1,2,0
1,60,68,47,19,0,2,2,0,0,0,1,1
1,56,65,32,18,0,1,2,1,0,0,2,0
0,87,30,68,10,0,2,2,0,0,0,2,1
0,58,59,40,9,0,2,0,0,0,0,0,0
1,92,97,74,7,0,0,0,1,1,1,0,1
1,58,66,67,3,0,1,0,0,0,1,0,0
0,82,36,72,16,0,2,2,1,1,0,1,1
1,78,88,76,9,1,1,1,0,0,1,2,1
1,70,64,38,11,0,1,2,1,1,1,1,1
0,64,71,43,9,0,1,1,1,1,1,0,0
1,51,60,36,17,0,0,1,0,0,0,0,0
0,68,94,50,1,0,1,0,1,0,0,1,1
1,64,71,66,14,1,2,1,1,0,1,0,0
0,82,45,40,15,0,1,0,0,1,0,1,1
1,72,99,31,2,0,2,2,1,1,0,0,0
0,75,73,86,1,1,2,1,1,1,1,2,0
0,82,34,79,13,1,1,1,1,0,0,0,0
1,85,34,76,15,0,2,2,1,0,0,2,0
1,73,86,37,9,1,0,1,0,0,1,2,1
0,91,78,33,16,1,2,2,0,1,0,2,1
1,63,73,63,11,0,0,0,1,1,1,0,0
1,54,76,88,6,1,2,2,1,1,0,2,1
1,78,82,93,15,0,2,1,0,0,1,2,1
0,68,69,51,18,1,1,2,0,1,0,1,0
1,79,37,90,1,0,0,0,0,0,0,1,1
1,78,57,43,12,1,2,2,1,0,1,0,1
1,80,58,76,2,1,1,0,0,1,1,2,0
0,91,68,40,4,0,1,1,0,0,0,0,0
0,84,78,63,18,1,1,2,0,1,1,0,0
0,74,43,61,13,0,2,1,1,1,1,2,1
1,60,73,48,17,1,1,0,0,1,0,2,1
0,79,39,68,17,0,2,1,0,1,0,2,1
0,73,65,91,4,1,2,2,1,1,1,2,0
1,84,46,48,18,0,0,1,0,0,1,2,1
1,54,42,50,9,1,0,1,0,1,0,0,0
1,90,45,40,5,1,0,2,0,1,1,2,1
0,50,77,59,6,0,1,1,1,0,0,0,0
0,84,96,53,4,1,2,1,1,0,0,0,1
0,55,49,85,14,1,2,0,0,1,0,0,1
0,71,67,93,16,0,0,0,1,1,0,1,1
1,97,57,79,11,0,0,0,1,1,1,1,0
0,97,77,83,17,1,2,0,0,1,1,1,1
0,53,75,59,9,1,1,1,1,0,0,0,1
1,56,54,84,1,0,0,1,1,1,1,2,0
1,85,73,53,5,1,1,1,0,0,1,0,1
0,76,40,67,4,1,2,1,0,1,0,2,1
0,78,83,31,15,1,0,0,1,1,0,0,0
1,88,92,59,17,1,0,0,1,1,1,0,0
0,78,90,83,15,0,1,2,1,0,1,1,1
0,65,93,99,17,1,2,1,0,1,0,0,1
1,94,90,40,10,1,0,1,1,0,0,0,1
0,50,63,66,15,0,0,0,0,0,1,0,0
0,75,53,48,17,0,2,2,1,0,0,1,1
0,54,43,35,7,0,2,1,1,0,1,2,0
0,98,84,39,16,0,2,0,0,0,0,2,0
1,83,46,66,7,0,1,2,1,1,1,1,1
0,62,81,90,17,1,2,0,0,1,1,2,0
0,57,69,74,19,0,0,1,1,1,1,1,1
1,50,48,38,13,1,1,0,0,0,1,1,1
0,94,87,69,11,1,2,0,1,1,1,1,1
0,96,78,46,19,0,2,0,1,0,1,2,0
1,71,96,94,1,1,1,1,0,0,1,1,1
1,90,72,96,18,0,0,2,1,1,0,0,0
0,88,36,58,13,0,0,1,1,1,1,1,1
1,60,50,57,16,1,0,1,1,0,1,1,0
0,62,88,78,13,1,2,1,0,0,1,2,0
0,86,94,34,13,1,1,0,1,0,1,2,0
0,67,66,90,12,1,1,1,0,0,0,0,0
1,69,47,74,4,0,2,1,0,1,1,2,1
0,68,44,93,13,0,0,2,1,1,1,0,1
0,56,65,98,2,1,2,0,0,1,0,2,1
1,61,99,70,8,0,2,2,1,1,0,0,1
1,74,68,33,12,0,0,0,1,1,0,0,1
0,55,55,30,16,1,2,2,1,0,0,0,0
0,62,70,59,13,1,1,0,1,0,1,1,0
0,73,62,44,1,1,2,0,0,0,0,1,1
0,55,45,93,3,0,2,1,1,1,0,1,1
0,95,86,78,11,0,0,0,1,1,1,2,0
0,74,73,83,15,1,2,1,1,0,0,0,0
